WIP,REV NO ,BOM_days,정상,준긴급,최소,LT부족,WO미발행,기타,설계(REV),설계문제,설계보류,자재문제,제작지연,품질문제,CN,CS,DSS,HSCS,LTCS,NA,SDSS,SS,TN,DIA,Joint 수,중량,두께,(주)성광테크,(주)해성기업,대림기업,부흥,삼성중공업(주)거제,삼성중공업_해)의장1부(내부용),삼성중공업_해)의장2부의장4과(내부용,성일SIM함안공장,칠서피앤에스,피앤엘,납품기준일-WO일,Process day(제작반출일-WO일)
419,0,72,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.000 ,5,23.219 ,8.74,1,0,0,0,0,0,0,0,0,0,28,52
296,0,104,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.500 ,10,19.366 ,5.54,0,0,0,0,0,0,1,0,0,0,21,24
1048,1,103,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.000 ,5,376.582 ,6.55,0,0,0,0,0,0,0,0,1,0,21,23
296,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,2,6.432 ,4.55,0,0,0,0,0,0,1,0,0,0,21,8
237,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2.835 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2.835 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,1,10,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,11,37.574 ,3.5,0,0,0,0,1,0,0,0,0,0,21,30
526,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.000 ,2,250.715 ,12.7,0,0,0,0,0,0,0,1,0,0,21,37
237,0,121,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1.985 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
1033,1,58,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.000 ,3,306.766 ,7.8,0,0,0,0,0,0,0,0,1,0,21,22
237,0,107,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1.927 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,0,107,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,2.918 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,5,90.581 ,4.5,0,0,0,0,1,0,0,0,0,0,21,16
425,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.000 ,0,0.733 ,7.62,1,0,0,0,0,0,0,0,0,0,21,10
237,0,96,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,7.203 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17,6.697 ,2.5,0,0,0,0,1,0,0,0,0,0,21,30
237,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,14,43.616 ,3,0,0,0,0,1,0,0,0,0,0,21,16
237,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,9,24.645 ,3,0,0,0,0,1,0,0,0,0,0,21,30
237,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,15,40.839 ,3,0,0,0,0,1,0,0,0,0,0,21,30
237,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,9,24.645 ,3,0,0,0,0,1,0,0,0,0,0,21,30
237,2,214,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,12,139.115 ,3.5,0,0,0,0,1,0,0,0,0,0,21,16
237,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,28.525 ,7,0,0,0,0,1,0,0,0,0,0,21,16
237,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,27.849 ,7,0,0,0,0,1,0,0,0,0,0,21,16
237,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,24,50.946 ,3,0,0,0,0,1,0,0,0,0,0,21,30
237,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,22,36.769 ,3,0,0,0,0,1,0,0,0,0,0,21,30
1033,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.750 ,3,4.638 ,5.56,0,0,0,0,0,0,0,0,1,0,21,19
1033,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.750 ,3,3.328 ,5.56,0,0,0,0,0,0,0,0,1,0,21,19
1033,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.000 ,8,323.513 ,5.54,0,0,0,0,0,0,0,0,1,0,50,9
1033,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.000 ,8,323.513 ,5.54,0,0,0,0,0,0,0,0,1,0,50,9
237,0,111,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,13,49.066 ,5.5,0,0,0,0,1,0,0,0,0,0,21,30
1033,4,28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.000 ,12,67.563 ,7.04,0,0,0,0,0,0,0,0,1,0,21,16
237,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5,0,3.896 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,1,99,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,27.623 ,7,0,0,0,0,1,0,0,0,0,0,21,16
425,0,122,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.000 ,8,52.609 ,8.56,1,0,0,0,0,0,0,0,0,0,21,37
425,0,19,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.000 ,8,52.609 ,8.56,1,0,0,0,0,0,0,0,0,0,21,26
425,0,122,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.000 ,11,62.818 ,7.11,1,0,0,0,0,0,0,0,0,0,21,35
237,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,26.575 ,7,0,0,0,0,1,0,0,0,0,0,21,16
1033,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.000 ,3,23.938 ,5.54,0,0,0,0,0,0,0,0,1,0,21,19
1033,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.000 ,2,7.450 ,5.54,0,0,0,0,0,0,0,0,1,0,21,22
425,1,44,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.000 ,4,167.933 ,7.8,1,0,0,0,0,0,0,0,0,0,21,13
425,1,44,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.000 ,4,190.838 ,7.8,1,0,0,0,0,0,0,0,0,0,21,13
526,0,29,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.000 ,4,17.882 ,8.56,0,0,0,0,0,0,0,1,0,0,21,30
1033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.000 ,0,4.488 ,5.54,0,0,0,0,0,0,0,0,1,0,21,15
1033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.000 ,0,2.999 ,5.54,0,0,0,0,0,0,0,0,1,0,21,15
237,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,6,25.735 ,3,0,0,0,0,1,0,0,0,0,0,21,16
237,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,3.551 ,3,0,0,0,0,1,0,0,0,0,0,21,16
237,1,155,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,6,437.053 ,9,0,0,0,0,1,0,0,0,0,0,21,16
1033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,0,0.489 ,4.55,0,0,0,0,0,0,0,0,1,0,21,19
1033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,0,1.584 ,4.55,0,0,0,0,0,0,0,0,1,0,21,19
237,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6,10.890 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
1033,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.000 ,1,10.433 ,5.54,0,0,0,0,0,0,0,0,1,0,21,19
1033,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.000 ,1,10.433 ,5.54,0,0,0,0,0,0,0,0,1,0,21,22
1033,3,86,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.000 ,4,3.785 ,5.54,0,0,0,0,0,0,0,0,1,0,69,35
1033,1,86,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.000 ,0,8.807 ,8.74,0,0,0,0,0,0,0,0,1,0,69,19
237,0,31,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,5.698 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,0,31,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,6.305 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,0,31,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,10.521 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,0,31,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,5.144 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,0,31,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6,11.841 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,0,6,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,7.510 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,0,6,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,7.723 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,0,31,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,7.018 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,0,42,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,5.523 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,0,42,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,10.993 ,2.5,0,0,0,0,1,0,0,0,0,0,21,30
237,0,42,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,5.599 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,0,42,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,10.677 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,0,34,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5,3,6.273 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,0,34,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5,3,15.892 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,0,34,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5,1,6.338 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,0,34,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,8.497 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5,0,3.201 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
237,1,10,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,10.776 ,3,0,0,0,0,1,0,0,0,0,0,21,16
237,1,10,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,24.248 ,3,0,0,0,0,1,0,0,0,0,0,21,16
237,1,10,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,23.002 ,3,0,0,0,0,1,0,0,0,0,0,21,16
237,1,10,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,8.358 ,2.5,0,0,0,0,1,0,0,0,0,0,21,30
237,1,10,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.111 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
526,3,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.000 ,7,20.767 ,8.74,0,0,0,0,0,0,0,1,0,0,28,43
237,0,34,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,7.342 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
1033,0,34,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.500 ,6,16.344 ,5.54,0,0,0,0,0,0,0,0,1,0,21,19
1033,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.750 ,5,4.744 ,5.56,0,0,0,0,0,0,0,0,1,0,21,19
1033,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.750 ,0,5.153 ,5.56,0,0,0,0,0,0,0,0,1,0,21,19
1033,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.000 ,1,17.910 ,5.54,0,0,0,0,0,0,0,0,1,0,21,22
1033,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.000 ,5,21.776 ,5.54,0,0,0,0,0,0,0,0,1,0,21,22
1033,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.000 ,4,27.628 ,5.54,0,0,0,0,0,0,0,0,1,0,21,19
1033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.750 ,0,0.568 ,5.56,0,0,0,0,0,0,0,0,1,0,21,19
237,2,85,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,25.850 ,7,0,0,0,0,1,0,0,0,0,0,21,16
1033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.000 ,0,7.681 ,5.54,0,0,0,0,0,0,0,0,1,0,21,19
1033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,0,0.887 ,4.55,0,0,0,0,0,0,0,0,1,0,21,19
1033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,0,0.978 ,4.55,0,0,0,0,0,0,0,0,1,0,21,19
1033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,0,1.304 ,4.55,0,0,0,0,0,0,0,0,1,0,21,19
1033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,0,0.978 ,4.55,0,0,0,0,0,0,0,0,1,0,21,19
1033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,0,0.887 ,4.55,0,0,0,0,0,0,0,0,1,0,21,19
237,2,127,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,5,397.440 ,7,0,0,0,0,1,0,0,0,0,0,21,16
1033,1,22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,4,881.115 ,53.975,0,0,0,0,0,0,0,0,1,0,21,34
1033,3,163,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16,3,2827.776 ,79.375,0,0,0,0,0,0,0,0,1,0,21,41
237,2,111,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,12,25.423 ,2.5,0,0,0,0,1,0,0,0,0,0,21,30
237,2,79,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,11,23.856 ,2.5,0,0,0,0,1,0,0,0,0,0,21,30
237,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2.053 ,2.5,0,0,0,0,1,0,0,0,0,0,21,16
210,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1.110 ,2.5,0,0,0,0,1,0,0,0,0,0,18,11
210,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0.381 ,2.5,0,0,0,0,1,0,0,0,0,0,18,11
903,0,104,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.000 ,18,265.377 ,4.78,0,0,0,0,0,0,0,0,1,0,18,36
903,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.000 ,0,2.357 ,5.54,0,0,0,0,0,0,0,0,1,0,18,14
903,0,150,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.000 ,6,262.699 ,8.18,0,0,0,0,0,0,0,0,1,0,18,38
903,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.000 ,0,18.444 ,7.62,0,0,0,0,0,0,0,0,1,0,192,2
210,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8,29.361 ,3,0,0,0,0,1,0,0,0,0,0,18,25
210,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8,28.461 ,3,0,0,0,0,1,0,0,0,0,0,18,25
210,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,14.252 ,2.5,0,0,0,0,1,0,0,0,0,0,18,11
903,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.000 ,1,5.238 ,5.54,0,0,0,0,0,0,0,0,1,0,18,30
903,1,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.000 ,2,9.928 ,6.02,0,0,0,0,0,0,0,0,1,0,18,22
210,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2.090 ,2.5,0,0,0,0,1,0,0,0,0,0,18,11
210,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,17.582 ,3,0,0,0,0,1,0,0,0,0,0,18,25
210,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,8.237 ,3,0,0,0,0,1,0,0,0,0,0,18,11
378,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.000 ,0,3.333 ,8.74,1,0,0,0,0,0,0,0,0,0,18,4
903,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,5,11.640 ,4.55,0,0,0,0,0,0,0,0,1,0,18,18
903,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.000 ,8,32.981 ,7.62,0,0,0,0,0,0,0,0,1,0,18,22
210,1,179,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,12,11.904 ,2.5,0,0,0,0,1,0,0,0,0,0,18,25
210,0,42,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,9,8.131 ,2.5,0,0,0,0,1,0,0,0,0,0,18,25
210,0,42,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,12,11.302 ,2.5,0,0,0,0,1,0,0,0,0,0,18,25
210,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,10,9.700 ,2.5,0,0,0,0,1,0,0,0,0,0,18,11
903,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.000 ,9,21.710 ,8.56,0,0,0,0,0,0,0,0,1,0,18,25
378,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.000 ,0,3.951 ,8.56,1,0,0,0,0,0,0,0,0,0,45,5
903,0,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,0,2.598 ,4.55,0,0,0,0,0,0,0,0,1,0,45,14
210,0,50,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,13,15.374 ,2.5,0,0,0,0,1,0,0,0,0,0,18,25
210,0,173,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,11,19.577 ,2.5,0,0,0,0,1,0,0,0,0,0,18,25
903,1,103,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.000 ,4,7.917 ,5.54,0,0,0,0,0,0,0,0,1,0,18,22
210,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,4.546 ,2.5,0,0,0,0,1,0,0,0,0,0,18,11
210,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,6.102 ,2.5,0,0,0,0,1,0,0,0,0,0,18,11
903,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.500 ,3,29.985 ,5.54,0,0,0,0,0,0,0,0,1,0,18,18
378,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.000 ,0,27.670 ,7.11,1,0,0,0,0,0,0,0,0,0,45,4
903,1,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,5,9.946 ,4.55,0,0,0,0,0,0,0,0,1,0,18,19
903,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,0,0.359 ,4.55,0,0,0,0,0,0,0,0,1,0,45,14
903,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,0,0.359 ,4.55,0,0,0,0,0,0,0,0,1,0,45,14
903,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.000 ,0,74.387 ,6.55,0,0,0,0,0,0,0,0,1,0,18,14
903,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.000 ,2,9.769 ,5.54,0,0,0,0,0,0,0,0,1,0,18,43
210,1,34,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,10,21.629 ,3,0,0,0,0,1,0,0,0,0,0,18,11
210,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1.526 ,2.5,0,0,0,0,1,0,0,0,0,0,192,11
903,0,84,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.000 ,1,6.383 ,7.62,0,0,0,0,0,0,0,0,1,0,64,18
903,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.000 ,1,12.753 ,5.54,0,0,0,0,0,0,0,0,1,0,18,30
903,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,6,5.573 ,4.55,0,0,0,0,0,0,0,0,1,0,18,18
903,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,6,5.147 ,4.55,0,0,0,0,0,0,0,0,1,0,18,18
903,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,3,5.981 ,4.55,0,0,0,0,0,0,0,0,1,0,18,18
903,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,3,5.557 ,4.55,0,0,0,0,0,0,0,0,1,0,18,19
378,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.000 ,2,22.482 ,8.56,1,0,0,0,0,0,0,0,0,0,25,10
378,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.500 ,2,5.616 ,10.15,1,0,0,0,0,0,0,0,0,0,18,10
378,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.500 ,1,10.004 ,10.15,1,0,0,0,0,0,0,0,0,0,18,10
378,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.500 ,1,5.640 ,10.15,1,0,0,0,0,0,0,0,0,0,18,10
903,0,35,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,7,8.785 ,4.55,0,0,0,0,0,0,0,0,1,0,18,19
903,1,30,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,3,3.417 ,4.55,0,0,0,0,0,0,0,0,1,0,18,35
903,1,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,5,6.167 ,4.55,0,0,0,0,0,0,0,0,1,0,18,31
903,1,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,1,2.869 ,4.55,0,0,0,0,0,0,0,0,1,0,18,19
903,0,34,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,5,3.776 ,4.55,0,0,0,0,0,0,0,0,1,0,18,19
903,0,34,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,1,1.196 ,4.55,0,0,0,0,0,0,0,0,1,0,18,19
903,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,5,7.867 ,4.55,0,0,0,0,0,0,0,0,1,0,18,19
903,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.000 ,5,8.943 ,5.54,0,0,0,0,0,0,0,0,1,0,18,19
903,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.000 ,9,27.687 ,8.56,0,0,0,0,0,0,0,0,1,0,18,25
210,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,9,10.131 ,3,0,0,0,0,1,0,0,0,0,0,18,25
